sentence,hypothesis_simple,hypothesis_traditional,clean_sentence,clean_hypothesis_simple,clean_hypothesis_traditional,training_time
中国春秋时期宋国君主。,中国春秋时期宋国君主,中國春秋時期宋國君主,中国春秋时期宋国君主,中国春秋时期宋国君主,中國春秋時期宋國君主,4195.143456459045
哲学家一般认为一个人应该接受来自任何来源的事实可能性及关注其论据。,"哲学家一般认为,一个人应该接受来自任何来源的事实、可能性及关注其论据。","哲學家一般認為,一個人應該接受來自任何來源的事實、可能性及關注其論據。",哲学家一般认为一个人应该接受来自任何来源的事实可能性及关注其论据,哲学家一般认为 一个人应该接受来自任何来源的事实 可能性及关注其论据,哲學家一般認為 一個人應該接受來自任何來源的事實 可能性及關注其論據,4195.143456459045
后来又调进来好几只哥萨克部队。,后来又掉进来好几只哥萨克部队,后来又掉进来好几只哥萨克部队,后来又调进来好几只哥萨克部队,后来又掉进来好几只哥萨克部队,后来又掉进来好几只哥萨克部队,4195.143456459045
丹维尔。,大家晚安,大家晚安,丹维尔,大家晚安,大家晚安,4195.143456459045
维济马农村居民点是俄罗斯联邦沃洛格达州别洛泽尔斯克区所属的一个农村居民点。,维吉马农村居民点是俄罗斯联邦沃格洛格达州别洛泽尔斯克区所属的一个农村居民点,維吉馬農村居民點是俄羅斯聯邦沃格洛格達州別洛澤爾斯克區所屬的一個農村居民點,维济马农村居民点是俄罗斯联邦沃洛格达州别洛泽尔斯克区所属的一个农村居民点,维吉马农村居民点是俄罗斯联邦沃格洛格达州别洛泽尔斯克区所属的一个农村居民点,維吉馬農村居民點是俄羅斯聯邦沃格洛格達州別洛澤爾斯克區所屬的一個農村居民點,4195.143456459045
属莱切总教区。,鼠来切怎么叫蛆,鼠來切怎麼叫蛆,属莱切总教区,鼠来切怎么叫蛆,鼠來切怎麼叫蛆,4195.143456459045
澳门五月诗社是一个澳门文学团体。,澳门五月诗社是一个澳门文学团体,澳门五月诗社是一个澳门文学团体,澳门五月诗社是一个澳门文学团体,澳门五月诗社是一个澳门文学团体,澳门五月诗社是一个澳门文学团体,4195.143456459045
帕尔马索拉是巴西圣卡塔琳娜州的一个市镇。,帕尔马索拉是巴西圣卡塔林纳州的一个市镇,帕尔马索拉是巴西圣卡塔林纳州的一个市镇,帕尔马索拉是巴西圣卡塔琳娜州的一个市镇,帕尔马索拉是巴西圣卡塔林纳州的一个市镇,帕尔马索拉是巴西圣卡塔林纳州的一个市镇,4195.143456459045
胡志明市第十郡是越南胡志明市所辖的一个郡。,胡志明市第十郡是越南胡志明市所峡的一个郡,胡志明市第十郡是越南胡志明市所峡的一个郡,胡志明市第十郡是越南胡志明市所辖的一个郡,胡志明市第十郡是越南胡志明市所峡的一个郡,胡志明市第十郡是越南胡志明市所峡的一个郡,4195.143456459045
整个壁面的隙窗在构造和施工方面有很多困难。,整个壁面的细窗在构造和施工方面有很多困难,整個壁面的細窗在構造和施工方面有很多困難,整个壁面的隙窗在构造和施工方面有很多困难,整个壁面的细窗在构造和施工方面有很多困难,整個壁面的細窗在構造和施工方面有很多困難,4195.143456459045
主要城镇为朗贡。,主要城镇为网贡,主要城鎮為網貢,主要城镇为朗贡,主要城镇为网贡,主要城鎮為網貢,4195.143456459045
后来此处曾是南京图书馆古籍部。,后来此处曾经是南京图书馆古吉布,后来此处曾经是南京图书馆古吉布,后来此处曾是南京图书馆古籍部,后来此处曾经是南京图书馆古吉布,后来此处曾经是南京图书馆古吉布,4195.143456459045
马克特阿尔豪是奥地利布尔根兰州上瓦特县的一个市镇。,马克特·阿尔豪是奥地利布尔根兰州上瓦特县的一个市镇,马克特·阿尔豪是奥地利布尔根兰州上瓦特县的一个市镇,马克特阿尔豪是奥地利布尔根兰州上瓦特县的一个市镇,马克特 阿尔豪是奥地利布尔根兰州上瓦特县的一个市镇,马克特 阿尔豪是奥地利布尔根兰州上瓦特县的一个市镇,4195.143456459045
前革站为岛式站台地下站。,前阁站为岛式站台地下站,前阁站为岛式站台地下站,前革站为岛式站台地下站,前阁站为岛式站台地下站,前阁站为岛式站台地下站,4195.143456459045
她参加了。,他参加了,他参加了,她参加了,他参加了,他参加了,4195.143456459045
贡法龙人口变化图示,共法轮人口变化图示,共法轮人口变化图示,贡法龙人口变化图示,共法轮人口变化图示,共法轮人口变化图示,4195.143456459045
后任华东政法大学文学与法研究所所长。,候任华东政法大学文学与法研究所所长,候任華東政法大學文學與法研究所所長,后任华东政法大学文学与法研究所所长,候任华东政法大学文学与法研究所所长,候任華東政法大學文學與法研究所所長,4195.143456459045
转向架通过低重心斜拉杆传递牵引力和制动力。,转向架通过低重型斜拉杆传递牵引力和制动力,转向架通过低重型斜拉杆传递牵引力和制动力,转向架通过低重心斜拉杆传递牵引力和制动力,转向架通过低重型斜拉杆传递牵引力和制动力,转向架通过低重型斜拉杆传递牵引力和制动力,4195.143456459045
高山芝麻蜗牛为芝麻蜗牛科芝麻蜗牛属下的一个种。,高山芝麻蜗牛为芝麻蜗牛科芝麻蜗牛属下的一个种,高山芝麻蝸牛为芝麻蝸牛科芝麻蝸牛属下的一个种,高山芝麻蜗牛为芝麻蜗牛科芝麻蜗牛属下的一个种,高山芝麻蜗牛为芝麻蜗牛科芝麻蜗牛属下的一个种,高山芝麻蝸牛为芝麻蝸牛科芝麻蝸牛属下的一个种,4195.143456459045
戈亚斯州欧鲁韦尔迪是巴西戈亚斯州的一个市镇。,哥亚斯州欧努维尔迪是巴西哥亚斯州的一个市镇,哥亚斯州欧努维尔迪是巴西哥亚斯州的一个市镇,戈亚斯州欧鲁韦尔迪是巴西戈亚斯州的一个市镇,哥亚斯州欧努维尔迪是巴西哥亚斯州的一个市镇,哥亚斯州欧努维尔迪是巴西哥亚斯州的一个市镇,4195.143456459045
他的遗孀莎莉代卡普兰接受奖项。,他的遗孀沙利戴卡普兰接受奖项,他的遗孀沙利戴卡普兰接受奖项,他的遗孀莎莉代卡普兰接受奖项,他的遗孀沙利戴卡普兰接受奖项,他的遗孀沙利戴卡普兰接受奖项,4195.143456459045
韦拿还仅用一场比赛就平了阿方索创造的西班牙球员在欧洲杯上的最高进球纪录。,韦拿罕仅用一场比赛就平了阿方所创造的西班牙球员在欧洲杯上的最高进球纪录,韋拿罕僅用一場比賽就平了阿方所創造的西班牙球員在歐洲盃上的最高進球紀錄,韦拿还仅用一场比赛就平了阿方索创造的西班牙球员在欧洲杯上的最高进球纪录,韦拿罕仅用一场比赛就平了阿方所创造的西班牙球员在欧洲杯上的最高进球纪录,韋拿罕僅用一場比賽就平了阿方所創造的西班牙球員在歐洲盃上的最高進球紀錄,4195.143456459045
洛阳城是指在今洛阳市境内所建的古城。,洛阳城是指在经洛阳市境内所建的古城,洛阳城是指在经洛阳市境内所建的古城,洛阳城是指在今洛阳市境内所建的古城,洛阳城是指在经洛阳市境内所建的古城,洛阳城是指在经洛阳市境内所建的古城,4195.143456459045
红十字会对此做出了回应。,红十字会对此做出了回应,红十字会对此做出了回应,红十字会对此做出了回应,红十字会对此做出了回应,红十字会对此做出了回应,4195.143456459045
皮肤裸露无鳞。,皮肤裸露无灵,皮膚裸露无灵,皮肤裸露无鳞,皮肤裸露无灵,皮膚裸露无灵,4195.143456459045
曾有一条支线。,藏有一条支线,藏有一條支線,曾有一条支线,藏有一条支线,藏有一條支線,4195.143456459045
看来这有效。,看来这有效,看来这有效,看来这有效,看来这有效,看来这有效,4195.143456459045
该组织的总部位于雅典。,该组织的总部位于雅典,该组织的总部位于雅典,该组织的总部位于雅典,该组织的总部位于雅典,该组织的总部位于雅典,4195.143456459045
当地剩下的居民和外来移民的后代便是所谓的撒马利亚人。,当地剩下的居民和外来移民的后代便是所谓的萨玛里亚人,当地剩下的居民和外来移民的后代便是所谓的萨玛里亚人,当地剩下的居民和外来移民的后代便是所谓的撒马利亚人,当地剩下的居民和外来移民的后代便是所谓的萨玛里亚人,当地剩下的居民和外来移民的后代便是所谓的萨玛里亚人,4195.143456459045
属亚热带季风气候。,属亚热带机风气候,属亚热带机风气候,属亚热带季风气候,属亚热带机风气候,属亚热带机风气候,4195.143456459045
中共中央党校在职研究生。,中共中央党校在职研究生,中共中央黨校在職研究生,中共中央党校在职研究生,中共中央党校在职研究生,中共中央黨校在職研究生,4195.143456459045
本部远环蚓为巨蚓科远环蚓属下的一个种。,本部远环影为巨影科远环影属下的一个种,本部远环影为巨影科远环影属下的一个种,本部远环蚓为巨蚓科远环蚓属下的一个种,本部远环影为巨影科远环影属下的一个种,本部远环影为巨影科远环影属下的一个种,4195.143456459045
加斯里森特是美国艾奥瓦州加斯里县的城市和县城。,加斯里森特是美国爱奥瓦州加斯里县的城市和县城,加斯里森特是美国爱奥瓦州加斯里县的城市和县城,加斯里森特是美国艾奥瓦州加斯里县的城市和县城,加斯里森特是美国爱奥瓦州加斯里县的城市和县城,加斯里森特是美国爱奥瓦州加斯里县的城市和县城,4195.143456459045
广宁伯。,广宁博,广宁博,广宁伯,广宁博,广宁博,4195.143456459045
目前为中华职棒最多胜投场次纪录的左投手。,目前为中华职棒最多胜投场次记录的左投手,目前为中华职棒最多胜投场次记录的左投手,目前为中华职棒最多胜投场次纪录的左投手,目前为中华职棒最多胜投场次记录的左投手,目前为中华职棒最多胜投场次记录的左投手,4195.143456459045
湖北省江夏县人。,湖北省江夏县人,湖北省江夏县人,湖北省江夏县人,湖北省江夏县人,湖北省江夏县人,4195.143456459045
罗马的独裁者苏拉很喜欢与加图及其兄弟西彼欧谈话。,罗马的独裁者苏拉很喜欢与家徒及其兄弟西比欧谈话,羅馬的獨裁者蘇拉很喜歡與家徒及其兄弟西比歐談話,罗马的独裁者苏拉很喜欢与加图及其兄弟西彼欧谈话,罗马的独裁者苏拉很喜欢与家徒及其兄弟西比欧谈话,羅馬的獨裁者蘇拉很喜歡與家徒及其兄弟西比歐談話,4195.143456459045
拟束形真叶珊瑚为葵珊瑚科真叶珊瑚属下的一个种。,你树行真叶珊瑚为葵珊瑚科真叶珊瑚属下的一个种,你树行真叶珊瑚为葵珊瑚科真叶珊瑚属下的一个种,拟束形真叶珊瑚为葵珊瑚科真叶珊瑚属下的一个种,你树行真叶珊瑚为葵珊瑚科真叶珊瑚属下的一个种,你树行真叶珊瑚为葵珊瑚科真叶珊瑚属下的一个种,4195.143456459045
枭狐之类的野生动物利用那中空的树干筑起了巢窝。,萧胡之类的野生动物利用了中空的树干住起了巢窝,萧胡之类的野生动物利用了中空的树干住起了巢窝,枭狐之类的野生动物利用那中空的树干筑起了巢窝,萧胡之类的野生动物利用了中空的树干住起了巢窝,萧胡之类的野生动物利用了中空的树干住起了巢窝,4195.143456459045
楔叶绣线菊为蔷薇科绣线菊属下的一个种。,歇业绣线局为强维科绣线局属下的一个种,歇业绣线局为强维科绣线局属下的一个种,楔叶绣线菊为蔷薇科绣线菊属下的一个种,歇业绣线局为强维科绣线局属下的一个种,歇业绣线局为强维科绣线局属下的一个种,4195.143456459045
