sentence,hypothesis_simple,hypothesis_traditional,clean_sentence,clean_hypothesis_simple,clean_hypothesis_traditional,training_time
环礁呈三角形，直径、周长。,"环交成三角形,直径周长。","环交成三角形,直径周长。",环礁呈三角形 直径 周长,环交成三角形 直径周长,环交成三角形 直径周长,3950.6493270397186
他也曾是三人组团体和二人组团体的成员，并曾独自在电影《》中担任作曲家。,"他也曾是三人组团体和二人组团体的成员,并曾独自在电影中担任作曲家。","他也曾是三人组团体和二人组团体的成员,并曾独自在电影中担任作曲家。",他也曾是三人组团体和二人组团体的成员 并曾独自在电影 中担任作曲家,他也曾是三人组团体和二人组团体的成员 并曾独自在电影中担任作曲家,他也曾是三人组团体和二人组团体的成员 并曾独自在电影中担任作曲家,3950.6493270397186
母贾氏；继母尹氏。,母甲式 继母一式,母甲式 继母一式,母贾氏 继母尹氏,母甲式 继母一式,母甲式 继母一式,3950.6493270397186
恽姓，为中华人民共和国一姓氏。,运信为中华人民共和国一信事,运信为中华人民共和国一信事,恽姓 为中华人民共和国一姓氏,运信为中华人民共和国一信事,运信为中华人民共和国一信事,3950.6493270397186
而原本在片尾的图卡「期待下周」也改成了「期待下次」。,而原本在片尾的图卡期待下周也改成了期待下次,而原本在片尾的图卡期待下周也改成了期待下次,而原本在片尾的图卡 期待下周 也改成了 期待下次,而原本在片尾的图卡期待下周也改成了期待下次,而原本在片尾的图卡期待下周也改成了期待下次,3950.6493270397186
这项静坐法，相信是佛陀本身曾用过的静坐方法。,"这项静坐法,相信是佛陀本身曾用过的静坐方法。","这项静坐法,相信是佛陀本身曾用过的静坐方法。",这项静坐法 相信是佛陀本身曾用过的静坐方法,这项静坐法 相信是佛陀本身曾用过的静坐方法,这项静坐法 相信是佛陀本身曾用过的静坐方法,3950.6493270397186
在美国农业部出现关于果树的石版印刷，像是「果树学家报告」和「农业年鉴」等等。,"在美国农业部出现关于果树的石板印刷,像是果树学家报告和农业年鉴等等。","在美国农业部出现关于果树的石板印刷,像是果树学家报告和农业年鉴等等。",在美国农业部出现关于果树的石版印刷 像是 果树学家报告 和 农业年鉴 等等,在美国农业部出现关于果树的石板印刷 像是果树学家报告和农业年鉴等等,在美国农业部出现关于果树的石板印刷 像是果树学家报告和农业年鉴等等,3950.6493270397186
下面的例子演示了通过返回与每本书相关联的书籍和作者来多表查询、分组和聚集。,下面的例子演示了通过返回与每本书相关联的书籍和作者来多表查询、分组和聚集。,下面的例子演示了通过返回与每本书相关联的书籍和作者来多表查询、分组和聚集。,下面的例子演示了通过返回与每本书相关联的书籍和作者来多表查询 分组和聚集,下面的例子演示了通过返回与每本书相关联的书籍和作者来多表查询 分组和聚集,下面的例子演示了通过返回与每本书相关联的书籍和作者来多表查询 分组和聚集,3950.6493270397186
电影由贾斯汀·赫维兹创作配乐，并由指导片中的舞蹈动作。,电影由贾斯汀·赫维兹创作配乐并由指导片中的舞蹈动作,电影由贾斯汀·赫维兹创作配乐并由指导片中的舞蹈动作,电影由贾斯汀 赫维兹创作配乐 并由指导片中的舞蹈动作,电影由贾斯汀 赫维兹创作配乐并由指导片中的舞蹈动作,电影由贾斯汀 赫维兹创作配乐并由指导片中的舞蹈动作,3950.6493270397186
每位委员任期六年，每两年改任其中的两名。,"每位委员任期六年,每两年改任期中的两名。","每位委员任期六年,每两年改任期中的两名。",每位委员任期六年 每两年改任其中的两名,每位委员任期六年 每两年改任期中的两名,每位委员任期六年 每两年改任期中的两名,3950.6493270397186
王力威，山东蓬莱人，汉族，中国共产党党员。,"王立威,山东蓬莱人,汉族,中国共产党党员","王立威,山东蓬莱人,汉族,中国共产党党员",王力威 山东蓬莱人 汉族 中国共产党党员,王立威 山东蓬莱人 汉族 中国共产党党员,王立威 山东蓬莱人 汉族 中国共产党党员,3950.6493270397186
江西长堎外商投资工业区，是下辖的一个类似乡级单位。,江西长楞外商投资工业区是下辖的一个类似乡级单位,江西长楞外商投资工业区是下辖的一个类似乡级单位,江西长堎外商投资工业区 是下辖的一个类似乡级单位,江西长楞外商投资工业区是下辖的一个类似乡级单位,江西长楞外商投资工业区是下辖的一个类似乡级单位,3950.6493270397186
傅云龙，字蒸甫，抚州金溪人，明朝、南明政治人物。,傅云龙 自征府 府州京西人 明朝 南明政治人物,傅云龙 自征府 府州京西人 明朝 南明政治人物,傅云龙 字蒸甫 抚州金溪人 明朝 南明政治人物,傅云龙 自征府 府州京西人 明朝 南明政治人物,傅云龙 自征府 府州京西人 明朝 南明政治人物,3950.6493270397186
红星农场，可以指：,红星农场可以指,红星农场可以指,红星农场 可以指,红星农场可以指,红星农场可以指,3950.6493270397186
此外，为国教天主教特殊制定的条例也限制了宗教宽容。,"此外,为国教天主教特殊制定的条例也限制了宗教宽容","此外,为国教天主教特殊制定的条例也限制了宗教宽容",此外 为国教天主教特殊制定的条例也限制了宗教宽容,此外 为国教天主教特殊制定的条例也限制了宗教宽容,此外 为国教天主教特殊制定的条例也限制了宗教宽容,3950.6493270397186
本赛事除了是亚洲锦标赛，也为世界青少年沙滩手球锦标赛的资格赛。,"本赛事除了是亚洲锦标赛,也为世界青少年沙滩手球锦标赛的资格赛。","本赛事除了是亚洲锦标赛,也为世界青少年沙滩手球锦标赛的资格赛。",本赛事除了是亚洲锦标赛 也为世界青少年沙滩手球锦标赛的资格赛,本赛事除了是亚洲锦标赛 也为世界青少年沙滩手球锦标赛的资格赛,本赛事除了是亚洲锦标赛 也为世界青少年沙滩手球锦标赛的资格赛,3950.6493270397186
蛇板运动基地,舌摆运动基地,舌摆运动基地,蛇板运动基地,舌摆运动基地,舌摆运动基地,3950.6493270397186
辖境相当今河南省潢川县一带、湖北省麻城市地。,"辖晋湘当今河南省黄川县一带,湖北省麻城市地。","辖晋湘当今河南省黄川县一带,湖北省麻城市地。",辖境相当今河南省潢川县一带 湖北省麻城市地,辖晋湘当今河南省黄川县一带 湖北省麻城市地,辖晋湘当今河南省黄川县一带 湖北省麻城市地,3950.6493270397186
其为屏东师专特别师范科、嘉义师范学院语文学系、彰化师范大学特殊教育研究所毕业。,其为屏东师专特别师范科嘉义师范学院语文学系彰化师范大学特殊教育研究所毕业,其为屏东师专特别师范科嘉义师范学院语文学系彰化师范大学特殊教育研究所毕业,其为屏东师专特别师范科 嘉义师范学院语文学系 彰化师范大学特殊教育研究所毕业,其为屏东师专特别师范科嘉义师范学院语文学系彰化师范大学特殊教育研究所毕业,其为屏东师专特别师范科嘉义师范学院语文学系彰化师范大学特殊教育研究所毕业,3950.6493270397186
拜占庭帝国在阿莱克修斯与他的继承者的统治下恢复了繁荣与稳定。,拜占庭帝国在阿莱克修斯与他的继承者的统治下恢复了繁荣与稳定,拜占庭帝国在阿莱克修斯与他的继承者的统治下恢复了繁荣与稳定,拜占庭帝国在阿莱克修斯与他的继承者的统治下恢复了繁荣与稳定,拜占庭帝国在阿莱克修斯与他的继承者的统治下恢复了繁荣与稳定,拜占庭帝国在阿莱克修斯与他的继承者的统治下恢复了繁荣与稳定,3950.6493270397186
黄尉斯，香港男配音员。,黄卫思 香港男配姻缘,黃衛思 香港男配姻緣,黄尉斯 香港男配音员,黄卫思 香港男配姻缘,黃衛思 香港男配姻緣,3950.6493270397186
该所天文学者多人响应支持，民众也回响热烈。,"该所天文学者多人响应支持,民众也回响热烈。","该所天文学者多人响应支持,民众也回响热烈。",该所天文学者多人响应支持 民众也回响热烈,该所天文学者多人响应支持 民众也回响热烈,该所天文学者多人响应支持 民众也回响热烈,3950.6493270397186
崇祯解元。,重真解圆,重真解圆,崇祯解元,重真解圆,重真解圆,3950.6493270397186
后来塞米取得了代表权，并在德国赞助者的支持之下，以「布鲁诺·巴纳尼」为名参赛。,后来赛米取得了代表权并在德国赞助者的支持之下以布鲁诺·巴纳尼为名参赛,后来赛米取得了代表权并在德国赞助者的支持之下以布鲁诺·巴纳尼为名参赛,后来塞米取得了代表权 并在德国赞助者的支持之下 以 布鲁诺 巴纳尼 为名参赛,后来赛米取得了代表权并在德国赞助者的支持之下以布鲁诺 巴纳尼为名参赛,后来赛米取得了代表权并在德国赞助者的支持之下以布鲁诺 巴纳尼为名参赛,3950.6493270397186
现时效力香港超级联赛球会东方龙狮。,现实效力香港超级联赛球会东方龙师,现实效力香港超级联赛球会东方龙师,现时效力香港超级联赛球会东方龙狮,现实效力香港超级联赛球会东方龙师,现实效力香港超级联赛球会东方龙师,3950.6493270397186
芹苴博物馆位于越南芹苴市和平大街和陈国权大街的拐角处。,秦居博物馆位于越南秦居市和平大街和陈国权大街的拐角处。,秦居博物馆位于越南秦居市和平大街和陈国权大街的拐角处。,芹苴博物馆位于越南芹苴市和平大街和陈国权大街的拐角处,秦居博物馆位于越南秦居市和平大街和陈国权大街的拐角处,秦居博物馆位于越南秦居市和平大街和陈国权大街的拐角处,3950.6493270397186
人们都为他感到可惜。,人们都为他感到可惜,人们都为他感到可惜,人们都为他感到可惜,人们都为他感到可惜,人们都为他感到可惜,3950.6493270397186
无法联系或拒绝电访,无法联系或拒绝电访,无法联系或拒绝电访,无法联系或拒绝电访,无法联系或拒绝电访,无法联系或拒绝电访,3950.6493270397186
一级造园施工管理技士。,一级造园施工管理技士,一级造园施工管理技士,一级造园施工管理技士,一级造园施工管理技士,一级造园施工管理技士,3950.6493270397186
尤因镇区是位于美国阿肯色州布恩县的一个行政镇区。,游音镇区是位于美国阿肯色州波恩县的一个行政镇区,游音镇区是位于美国阿肯色州波恩县的一个行政镇区,尤因镇区是位于美国阿肯色州布恩县的一个行政镇区,游音镇区是位于美国阿肯色州波恩县的一个行政镇区,游音镇区是位于美国阿肯色州波恩县的一个行政镇区,3950.6493270397186
翟永固，字仲坚，金朝官员。,"翟永固自重奸,今朝官员","翟永固自重奸,今朝官员",翟永固 字仲坚 金朝官员,翟永固自重奸 今朝官员,翟永固自重奸 今朝官员,3950.6493270397186
罗基章克申是位于美国亚利桑那州希拉县的一个非建制地区。,罗基·张克森是位于美国亚利桑那州希腊县的一个非建制地区。,罗基·张克森是位于美国亚利桑那州希腊县的一个非建制地区。,罗基章克申是位于美国亚利桑那州希拉县的一个非建制地区,罗基 张克森是位于美国亚利桑那州希腊县的一个非建制地区,罗基 张克森是位于美国亚利桑那州希腊县的一个非建制地区,3950.6493270397186
男女之情？,男女之情,男女之情,男女之情,男女之情,男女之情,3950.6493270397186
路虎揽胜。,鹿湖揽胜,鹿湖揽胜,路虎揽胜,鹿湖揽胜,鹿湖揽胜,3950.6493270397186
下湖是位于美国加利福尼亚州莱克县的一个人口普查指定地区。,夏湖是位于美国加利福尼亚州莱克县的一个人口普查指定地区,夏湖是位于美国加利福尼亚州莱克县的一个人口普查指定地区,下湖是位于美国加利福尼亚州莱克县的一个人口普查指定地区,夏湖是位于美国加利福尼亚州莱克县的一个人口普查指定地区,夏湖是位于美国加利福尼亚州莱克县的一个人口普查指定地区,3950.6493270397186
